"city","state","zipcode","areacode","FIPS","County","PrefApprovedNot","Type"
"Wells Tannery","PA","16691","814","42057","Fulton","P",
"Wells Town","MS","39455","601","28073","Lamar","N",
"Wellsboro","IN","46382","219","18091","La Porte","N",
"Wellsboro","PA","16901","570","42117","Tioga","P",
"Wellsburg","IA","50680","641","19075","Grundy","P",
"Wellsburg","KY","41043","606","21023","Bracken","N",
"Wellsburg","ND","58341","701","38103","Wells","N",
"Wellsburg","NY","14894","607","36015","Chemung","P",
"Wellsburg","WV","26070","304","54009","Brooke","P",
"Wellston","MI","49689","231","26101","Manistee","P",
"Wellston","MO","63112","314","29510","Saint Louis City","N",
"Wellston","MO","63133","314","29189","Saint Louis","N",
"Wellston","OH","45692","740","39079","Jackson","P",
"Wellston","OK","74881","405","40081","Lincoln","P",
"Wellsville","CO","81201","719","08015","Chaffee","N",
"Wellsville","KS","66092","785","20059","Franklin","P",
"Wellsville","MO","63384","573","29139","Montgomery","P",
"Wellsville","NY","14895","585","36003","Allegany","P",
"Wellsville","OH","43968","330","39029","Columbiana","P",
"Wellsville","PA","17365","717","42133","York","P",
"Wellsville","UT","84339","435","49005","Cache","P",
"Wellton","AZ","85356","928","04027","Yuma","P",
"Welsh","LA","70591","337","22053","Jefferson Davis","P",
"Welsh Run","PA","17225","717","42055","Franklin","N",
"Welton","IA","52774","563","19045","Clinton","P","P"
"Weltonville","NY","13811","607","36107","Tioga","N",
"Welty","OK","74833","918","40107","Okfuskee","A",
"Weltys","PA","17268","717","42055","Franklin","N",
"Wemme","OR","97067","503","41005","Clackamas","N",
"Wenasoga","MS","38834","662","28003","Alcorn","N",
"Wenatchee","WA","98801","509","53007","Chelan","P",
"Wenatchee","WA","98802","509","53017","Douglas","A",
"Wenatchee","WA","98807","509","53007","Chelan","P","P"
"Wenatchee Heights","WA","98801","509","53007","Chelan","N",
"Wendel","CA","96136","530","06035","Lassen","P",
"Wendel","PA","15691","724","42129","Westmoreland","P","P"
"Wendel","WV","26347","304","54091","Taylor","A",
"Wendelin","IL","62448","618","17079","Jasper","N",
"Wendell","ID","83355","208","16047","Gooding","P",
"Wendell","MA","01379","978","25011","Franklin","P",
"Wendell","MN","56590","218","27051","Grant","P",
"Wendell","NC","27591","919","37183","Wake","P",
"Wendell Depot","MA","01380","978","25011","Franklin","P",
"Wenden","AZ","85357","928","04012","La Paz","P","P"
"Wendover","KY","41775","606","21131","Leslie","P",
"Wendover","NV","89883","775","32007","Elko","A","P"
"Wendover","UT","84083","435","49045","Tooele","P",
"Wendt","SD","57501","605","46065","Hughes","N",
"Wenham","MA","01984","978","25009","Essex","P",
"Wenona","IL","61377","815","17123","Marshall","P",
"Wenona","MD","21821","410","24039","Somerset","A",
"Wenonah","AL","35211","205","01073","Jefferson","N",
"Wenonah","IL","62075","217","17135","Montgomery","N",
"Wenonah","NJ","08090","856","34015","Gloucester","P",
"Wentworth","MO","64873","417","29109","Lawrence","P",
"Wentworth","NC","27375","336","37157","Rockingham","P","P"
"Wentworth","NH","03282","603","33009","Grafton","P",
"Wentworth","SD","57075","605","46079","Lake","P",
"Wentworth","WI","54874","715","55031","Douglas","A",
"Wentworth Springs","CA","95634","530","06017","El Dorado","N",
"Wentworths Location","NH","03579","603","33007","Coos","A",
"Wentz","KY","41731","606","21193","Perry","N",
"Wentzville","MO","63385","636","29183","Saint Charles","P",
"Weogufka","AL","35183","256","01037","Coosa","P",
"Weott","CA","95571","707","06023","Humboldt","P","P"
"Wequetonsing","MI","49740","231","26047","Emmet","A",
"Werner","ND","58636","701","38025","Dunn","A",
"Wernersville","PA","19565","610","42011","Berks","P",
"Wertzville","PA","17050","717","42041","Cumberland","N",
"Wesco","MO","65586","573","29055","Crawford","P","P"
"Wescosville","PA","18106","610","42077","Lehigh","A",
"Weser","TX","77963","361","48175","Goliad","N",
"Weskan","KS","67762","785","20199","Wallace","P",
"Weslaco","TX","78596","956","48215","Hidalgo","P",
"Weslaco","TX","78599","956","48215","Hidalgo","P",
"Wesley","AR","72773","479","05087","Madison","P",
"Wesley","GA","30401","478","13107","Emanuel","N",
"Wesley","IA","50483","515","19109","Kossuth","P",
"Wesley","ME","04686","207","23029","Washington","P",
"Wesley Chapel","AR","72110","501","05029","Conway","N",
"Wesley Chapel","FL","33543","813","12101","Pasco","P",
"Wesley Chapel","FL","33544","813","12101","Pasco","P",
"Wesley Chapel","FL","33545","813","12101","Pasco","P",
"Wesley Chapel","NC","28104","704","37179","Union","A",
"Wesley Hills","NY","10952","845","36087","Rockland","N",
"Wesley Hills","NY","10977","845","36087","Rockland","N",
"Wesleyan College","NC","27804","252","37127","Nash","A",
"Wesleyville","PA","16510","814","42049","Erie","N",
"Weso","NV","89445","775","32013","Humboldt","N",
"Wessington","SD","57381","605","46005","Beadle","P",
"Wessington Springs","SD","57382","605","46073","Jerauld","P",
"Wesson","MS","39191","601","28029","Copiah","P",
"West","IL","61722","309","17113","McLean","N",
"West","MS","39192","662","28007","Attala","P",
"West","TX","76691","254","48309","McLennan","P",
"West Abington Township","PA","18414","570","42069","Lackawanna","A",
"West Acres","IN","47304","765","18035","Delaware","N",
"West Acres","PA","17837","570","42119","Union","N",
"West Acton","MA","01720","978","25017","Middlesex","N",
"West Addison","VT","05491","802","50001","Addison","N",
"West Akron","OH","44307","330","39153","Summit","N",
"West Alex","OH","45381","937","39135","Preble","N",
"West Alexander","PA","15376","724","42125","Washington","P",
"West Alexandria","OH","45381","937","39135","Preble","P",
"West Aliquippa","PA","15001","724","42007","Beaver","A",
"West Allenhurst","NJ","07711","732","34025","Monmouth","A",
"West Allis","WI","53214","414","55079","Milwaukee","A",
"West Allis","WI","53219","414","55079","Milwaukee","A",
"West Allis","WI","53227","414","55079","Milwaukee","A",
"West Alton","MO","63386","636","29183","Saint Charles","P",
"West Alton","NH","03810","603","33001","Belknap","N",
"West Amana","IA","52203","319","19095","Iowa","A",
"West Amherst","NY","14228","716","36029","Erie","A",
"West Amwell","NJ","08530","609","34019","Hunterdon","N",
"West Andover","OH","44003","440","39007","Ashtabula","N",
"West Annville","PA","17003","717","42075","Lebanon","N",
"West Arlington","NJ","07032","201","34017","Hudson","N",
"West Arlington","VT","05250","802","50003","Bennington","A",
"West Asheville","NC","28816","828","37021","Buncombe","N","P"
"West Ashford","CT","06250","860","09013","Tolland","N",
"West Ashville","NC","28806","828","37021","Buncombe","N",
"West Atco","NJ","08004","856","34007","Camden","N",
"West Atherton","IN","47874","765","18167","Vigo","N",
"West Atlantic City","NJ","08232","609","34001","Atlantic","N",
"West Augusta","VA","24485","540","51015","Augusta","P",
"West Babylon","NY","11704","631","36103","Suffolk","P",
"West Babylon","NY","11707","631","36103","Suffolk","P","P"
"West Baden Springs","IN","47469","812","18117","Orange","P",
"West Bainbridge","GA","39817","229","13087","Decatur","N",
"West Bainbridge","NY","13733","607","36017","Chenango","N",
"West Baldwin","ME","04091","207","23005","Cumberland","P",
"West Bangor","NY","12966","518","36033","Franklin","A",
"West Bangor","PA","17314","717","42133","York","N",
"West Baraboo","WI","53913","608","55111","Sauk","N",
"West Barnet","VT","05821","802","50005","Caledonia","N",
"West Barnstable","MA","02668","508","25001","Barnstable","P",
"West Bath","ME","04530","207","23023","Sagadahoc","A",
"West Bay Shore","NY","11706","631","36103","Suffolk","N",
"West Beaver","PA","17841","570","42087","Mifflin","N",
"West Becket","MA","01238","413","25003","Berkshire","N",
"West Belmar","NJ","07719","732","34025","Monmouth","N",
"West Bend","IA","50597","515","19109","Kossuth","P",
"West Bend","NC","27023","336","37067","Forsyth","N",
"West Bend","WI","53090","262","55131","Washington","P",
"West Bend","WI","53095","262","55131","Washington","P",
"West Berkshire","VT","05450","802","50011","Franklin","N",
"West Berlin","NJ","08091","856","34007","Camden","P",
"West Berlin","VT","05663","802","50023","Washington","A",
"West Berne","NY","12023","518","36001","Albany","N",
"West Bethel","ME","04286","207","23017","Oxford","P","P"
"West Bethesda","MD","20827","301","24031","Montgomery","A","P"
"West Biloxi","MS","39531","228","28047","Harrison","N",
"West Bingham","PA","16923","814","42105","Potter","N",
"West Blocton","AL","35184","205","01007","Bibb","P",
"West Bloomfield","MI","48322","248","26125","Oakland","P",
"West Bloomfield","MI","48323","248","26125","Oakland","P",
"West Bloomfield","MI","48324","248","26125","Oakland","P",
"West Bloomfield","MI","48325","248","26125","Oakland","P","P"
"West Bloomfield","NY","14585","585","36069","Ontario","P",
"West Blue","NE","68901","402","31001","Adams","N",
"West Bolton","VT","05465","802","50007","Chittenden","N",
"West Boothbay Harbor","ME","04575","207","23015","Lincoln","P","P"
"West Bountiful","UT","84010","801","49011","Davis","A",
"West Bountiful","UT","84087","801","49011","Davis","A",
"West Bowdoin","ME","04287","207","23023","Sagadahoc","N",
"West Bowie","MD","20719","301","24033","Prince Georges","N","P"
"West Boxford","MA","01885","978","25009","Essex","P","P"
"West Boylston","MA","01583","508","25027","Worcester","P",
"West Bradenton","FL","34205","941","12081","Manatee","N",
"West Bradford","PA","19320","610","42029","Chester","A",
"West Bradford","PA","19335","610","42029","Chester","A",
"West Bradford","PA","19380","610","42029","Chester","A",
"West Braintree","VT","05669","802","50001","Addison","A",
"West Branch","IA","52358","563","19031","Cedar","P",
"West Branch","MI","48661","989","26129","Ogemaw","P",
"West Branch","NY","13303","315","36065","Oneida","N",
"West Branch","PA","16922","814","42105","Potter","N",
"West Brandywine","PA","19320","610","42029","Chester","A",
"West Brandywine","PA","19343","610","42029","Chester","A",
"West Brandywine","PA","19344","610","42029","Chester","A",
"West Brattleboro","VT","05301","802","50025","Windham","A",
"West Brentwood","NY","11717","631","36103","Suffolk","A",
"West Bridgewater","MA","02379","508","25023","Plymouth","P",
"West Bridgewater","PA","15009","724","42007","Beaver","A",
"West Bridgewater","VT","05034","802","50027","Windsor","N",
"West Bridgewater","VT","05035","802","50027","Windsor","N",
"West Bristol","PA","19007","215","42017","Bucks","A",
"West Brook Acres","IN","47006","812","18047","Franklin","N",
"West Brookfield","MA","01585","508","25027","Worcester","P",
"West Brookfield","VT","05060","802","50017","Orange","A",
"West Brooklyn","IL","61378","815","17103","Lee","P",
"West Brownsville","PA","15417","724","42051","Fayette","N",
"West Brunswick","PA","17961","570","42107","Schuylkill","N",
"West Buechel","KY","40218","502","21111","Jefferson","N",
"West Buffalo","PA","17844","570","42119","Union","N",
"West Burke","VT","05871","802","50005","Caledonia","P",
"West Burlington","IA","52655","319","19057","Des Moines","P",
"West Burlington","NY","13482","607","36077","Otsego","P",
"West Burlington Township","PA","16947","570","42015","Bradford","A",
"West Bush","NY","12078","518","36035","Fulton","N",
"West Buxton","ME","04093","207","23031","York","N",
"West Caldwell","NJ","07006","973","34013","Essex","A",
"West Caldwell","NJ","07007","973","34013","Essex","A","P"
"West Cameron","PA","17872","570","42097","Northumberland","N",
"West Camp","NY","12490","845","36111","Ulster","P","P"
"West Candor","NY","13743","607","36107","Tioga","N",
"West Cape May","NJ","08204","609","34009","Cape May","A",
"West Carrollton","OH","45439","937","39113","Montgomery","A",
"West Carrollton","OH","45449","937","39113","Montgomery","A",
"West Carrollton City","OH","45439","937","39113","Montgomery","A",
"West Carrollton City","OH","45449","937","39113","Montgomery","A",
"West Carteret","NJ","07008","732","34023","Middlesex","N",
"West Carthage","NY","13619","315","36045","Jefferson","N",
"West Castleton","VT","05743","802","50021","Rutland","N",
"West Charleston","VT","05872","802","50019","Orleans","P",
"West Charlton","NY","12010","518","36057","Montgomery","A",
"West Chatham","MA","02669","508","25001","Barnstable","P","P"
"West Chazy","NY","12992","518","36019","Clinton","P",
"West Chenango","NY","13905","607","36007","Broome","N",
"West Chester","IA","52359","319","19183","Washington","P",
"West Chester","OH","45011","513","39017","Butler","A",
"West Chester","OH","45014","513","39017","Butler","A",
"West Chester","OH","45069","513","39017","Butler","P",
"West Chester","OH","45071","513","39017","Butler","P","P"
"West Chester","OH","45241","513","39061","Hamilton","A",
"West Chester","OH","45246","513","39061","Hamilton","A",
"West Chester","PA","19380","610","42029","Chester","P",
"West Chester","PA","19381","610","42029","Chester","P","P"
"West Chester","PA","19382","610","42029","Chester","P",
"West Chester","PA","19383","610","42029","Chester","P","U"
"West Chesterfield","MA","01084","413","25015","Hampshire","P",
"West Chesterfield","NH","03466","603","33005","Cheshire","P",
"West Chicago","IL","60185","630","17043","DuPage","P",
"West Chicago","IL","60186","630","17043","DuPage","P","P"
"West Chillisquaq","PA","17850","570","42097","Northumberland","N","P"
"West Chop","MA","02573","508","25007","Dukes","P","P"
"West City","IL","62812","618","17055","Franklin","N",
"West Clarksfield","OH","44889","440","39077","Huron","N",
"West Clarksville","NY","14786","585","36003","Allegany","P","P"
"West Colesville","NY","13904","607","36007","Broome","N",
"West College Corner","IN","47003","317","18047","Franklin","P",
"West Collingswood","NJ","08107","856","34007","Camden","A",
"West Collingswood Heights","NJ","08059","856","34007","Camden","A",
"West Columbia","SC","29033","803","45063","Lexington","A",
"West Columbia","SC","29169","803","45063","Lexington","P",
"West Columbia","SC","29170","803","45063","Lexington","P",
"West Columbia","SC","29171","803","45063","Lexington","P","P"
"West Columbia","SC","29172","803","45063","Lexington","P",
"West Columbia","TX","77486","979","48039","Brazoria","P",
"West Columbia","WV","25287","304","54053","Mason","P",
"West Concord","MA","01742","978","25017","Middlesex","N",
"West Concord","MN","55985","507","27039","Dodge","P",
"West Conshohocken","PA","19428","610","42091","Montgomery","A",
"West Corinth","VT","05039","802","50017","Orange","N",
"West Corners","NY","13760","607","36007","Broome","N",
"West Cornwall","CT","06796","860","09005","Litchfield","P",
"West Cornwall","VT","05778","802","50001","Addison","A",
"West Covina","CA","91790","626","06037","Los Angeles","P",
"West Covina","CA","91791","626","06037","Los Angeles","P",
"West Covina","CA","91792","626","06037","Los Angeles","P",
"West Covina","CA","91793","626","06037","Los Angeles","P","P"
"West Coxsackie","NY","12192","518","36039","Greene","P",
"West Creek","NJ","08092","609","34029","Ocean","P",
"West Cressona","PA","17929","570","42107","Schuylkill","N",
"West Cummington","MA","01026","413","25015","Hampshire","N",
"West Dade","FL","33196","305","12086","Miami-Dade","N",
"West Danby","NY","14883","607","36107","Tioga","A",
"West Danville","VT","05873","802","50005","Caledonia","P",
"West Davenport","NY","13860","607","36025","Delaware","P","P"
"West Decatur","PA","16878","814","42033","Clearfield","P",
"West Deerfield","MA","01342","413","25011","Franklin","N",
"West Delhi","NY","13753","607","36025","Delaware","N",
"West Delray Beach","FL","33446","561","12099","Palm Beach","A",
"West Delray Beach","FL","33448","561","12099","Palm Beach","A","P"
"West Delray Beach","FL","33484","561","12099","Palm Beach","A",
"West Dennis","MA","02670","508","25001","Barnstable","P",
"West Deptford","NJ","08051","856","34015","Gloucester","A",
"West Deptford","NJ","08063","856","34015","Gloucester","A",
"West Deptford","NJ","08066","856","34015","Gloucester","A",
"West Deptford","NJ","08086","856","34015","Gloucester","A",
"West Deptford","NJ","08093","856","34015","Gloucester","A",
"West Deptford","NJ","08096","856","34015","Gloucester","A",
"West Derby","VT","05855","802","50019","Orleans","N",
"West Des Moines","IA","50061","515","19181","Warren","A",
"West Des Moines","IA","50265","515","19153","Polk","P",
"West Des Moines","IA","50266","515","19153","Polk","P",
"West Des Moines","IA","50398","515","19153","Polk","A","U"
"West Destin","FL","32548","850","12091","Okaloosa","N",
"West Donegal","PA","17022","717","42071","Lancaster","N",
"West Dover","VT","05356","802","50025","Windham","P",
"West Duluth","MN","55807","218","27137","Saint Louis","N",
"West Dummerston","VT","05357","802","50025","Windham","P","P"
"West Dundee","IL","60118","847","17089","Kane","A",
"West Durham","NY","12422","518","36039","Greene","N",
"West Easton","PA","18042","610","42095","Northampton","A",
"West Eaton","NY","13484","315","36053","Madison","P","P"
"West Edmeston","NY","13485","315","36053","Madison","P",
"West Elizabeth","PA","15088","412","42003","Allegheny","P","P"
"West Elkton","OH","45070","937","39135","Preble","P","P"
"West Ellicott","NY","14701","716","36013","Chautauqua","A",
"West Elwood","IN","46036","765","18095","Madison","N",
"West Ely","MO","63401","573","29127","Marion","N",
"West Eminence","MO","65466","573","29203","Shannon","N",
"West End","IL","62890","618","17055","Franklin","N",
"West End","NC","27376","910","37125","Moore","P",
"West End","NJ","07740","732","34025","Monmouth","N",
"West End","NY","13820","607","36077","Otsego","N",
"West End","PA","17102","717","42043","Dauphin","N",
"West End","TX","77437","979","48481","Wharton","N",
"West Endicott","NY","13760","607","36007","Broome","N",
"West Enfield","ME","04493","207","23019","Penobscot","P",
"West Englewood","NJ","07666","201","34003","Bergen","N",
"West Enola","PA","17025","717","42041","Cumberland","N",
"West Enosburg","VT","05450","802","50011","Franklin","N",
"West Exeter","NY","13491","315","36043","Herkimer","A",
"West Fairlee","VT","05083","802","50017","Orange","P",
"West Fairview","KY","41101","606","21019","Boyd","N",
"West Fairview","PA","17025","717","42041","Cumberland","N",
"West Falls","NY","14170","716","36029","Erie","P",
"West Falmouth","MA","02574","508","25001","Barnstable","P","P"
"West Fargo","ND","58078","701","38017","Cass","P",
"West Farm","CO","81052","719","08099","Prowers","N",
"West Farmington","ME","04992","207","23007","Franklin","P","P"
"West Farmington","OH","44491","330","39155","Trumbull","P",
"West Farms","NY","10460","718","36005","Bronx","N",
"West Fenwick","DE","19975","302","10005","Sussex","N",
"West Ferrisburgh","VT","05491","802","50001","Addison","N",
"West Finley","PA","15377","724","42125","Washington","P",
"West Fishkill","NY","12590","845","36027","Dutchess","A",
"West Fork","AR","72774","479","05143","Washington","P",
"West Forks","ME","04985","207","23025","Somerset","P",
"West Fort Ann","NY","12827","518","36115","Washington","N",
"West Fort Dodge","IA","50501","515","19187","Webster","N",
"West Fort Lee","NJ","07024","201","34003","Bergen","N",
"West Frankfort","IL","62896","618","17055","Franklin","P",
"West Franklin","NH","03235","603","33013","Merrimack","N",
"West Friendship","MD","21794","410","24027","Howard","P",
"West Fulton","NY","12194","518","36095","Schoharie","P",
"West Galveston","TX","77554","409","48167","Galveston","N",
"West Gardiner","ME","04345","207","23011","Kennebec","A",
"West Gilgo Beach","NY","11702","631","36103","Suffolk","A",
"West Glacier","MT","59921","406","30029","Flathead","A","P"
"West Glacier","MT","59936","406","30029","Flathead","P","P"
"West Glens Falls","NY","12801","518","36113","Warren","N",
"West Glenville","NY","12010","518","36057","Montgomery","N",
"West Glenwood","CO","81601","970","08045","Garfield","N",
"West Glover","VT","05875","802","50019","Orleans","A",
"West Granby","CT","06090","860","09003","Hartford","P",
"West Granville","MA","01034","413","25013","Hampden","N",
"West Green","GA","31567","912","13161","Jeff Davis","P",
"West Greene","AL","35491","205","01063","Greene","P","P"
"West Greenwich","RI","02817","401","44003","Kent","P",
"West Groton","MA","01472","978","25017","Middlesex","P","P"
"West Groton","NY","13073","607","36109","Tompkins","N",
"West Grove","IA","52537","641","19051","Davis","A",
"West Grove","PA","19390","610","42029","Chester","P",
"West Gum Springs","AR","71923","870","05019","Clark","N",
"West Halifax","VT","05358","802","50025","Windham","P",
"West Hallock","IL","61526","309","17143","Peoria","N",
"West Hamburg","PA","19526","610","42011","Berks","N",
"West Hamlin","WV","25571","304","54043","Lincoln","P",
"West Hampton","NY","11977","631","36103","Suffolk","N",
"West Hanover","MA","02339","781","25023","Plymouth","N",
"West Hanover","PA","17112","717","42043","Dauphin","A",
"West Harpersfield","NY","13786","607","36025","Delaware","N",
"West Harrison","IN","47060","812","18029","Dearborn","P",
"West Harrison","NY","10604","914","36119","Westchester","P",
"West Hartford","CT","06105","860","09003","Hartford","N",
"West Hartford","CT","06106","860","09003","Hartford","N",
"West Hartford","CT","06107","860","09003","Hartford","P",
"West Hartford","CT","06110","860","09003","Hartford","P",
"West Hartford","CT","06117","860","09003","Hartford","P",
"West Hartford","CT","06119","860","09003","Hartford","P",
"West Hartford","CT","06127","860","09003","Hartford","P","P"
"West Hartford","CT","06133","860","09003","Hartford","P","P"
"West Hartford","CT","06137","860","09003","Hartford","P","P"
"West Hartford","VT","05084","802","50027","Windsor","P",
"West Hartland","CT","06091","860","09003","Hartford","P",
"West Harwich","MA","02671","508","25001","Barnstable","P",
"West Hatfield","MA","01038","413","25015","Hampshire","N",
"West Hatfield","MA","01088","413","25015","Hampshire","P",
"West Haven","CT","06516","203","09009","New Haven","P",
"West Haven","NC","28704","828","37021","Buncombe","N",
"West Haven","UT","84401","801","49057","Weber","A",
"West Haven","VT","05743","802","50021","Rutland","A",
"West Haverstraw","NY","10993","845","36087","Rockland","P",
"West Hawley","MA","01339","413","25011","Franklin","N",
"West Hazleton","PA","18202","570","42079","Luzerne","A",
"West Hebron","NY","12865","518","36115","Washington","N",
"West Helena","AR","72390","870","05107","Phillips","P",
"West Hemlock","PA","17821","570","42093","Montour","N",
"West Hempstead","NY","11552","516","36059","Nassau","P",
"West Henrietta","NY","14586","585","36055","Monroe","P",
"West Hickory","PA","16370","814","42053","Forest","P","P"
"West Hills","CA","91304","818","06037","Los Angeles","A",
"West Hills","CA","91307","818","06037","Los Angeles","P",
"West Hills","CA","91308","818","06037","Los Angeles","P","P"
"West Hills","NY","11743","631","36103","Suffolk","N",
"West Hillsborough","NC","27278","919","37135","Orange","N",
"West Hollywood","CA","90038","323","06037","Los Angeles","A",
"West Hollywood","CA","90046","323","06037","Los Angeles","A",
"West Hollywood","CA","90048","323","06037","Los Angeles","A",
"West Hollywood","CA","90069","323","06037","Los Angeles","P",
"West Hollywood","FL","33023","954","12011","Broward","A",
"West Homestead","PA","15120","412","42003","Allegheny","A",
"West Hurley","NY","12491","845","36111","Ulster","P",
"West Hyannisport","MA","02672","508","25001","Barnstable","P","P"
"West Hyattsville","MD","20782","301","24033","Prince Georges","A",
"West Hyattsville","MD","20788","301","24033","Prince Georges","A","P"
"West Indianapolis","IN","46221","317","18097","Marion","N",
"West Irvine","KY","40336","606","21065","Estill","A",
"West Islip","NY","11795","631","36103","Suffolk","P",
"West Jefferson","AL","35130","205","01127","Walker","A",
"West Jefferson","NC","28694","336","37009","Ashe","P",
"West Jefferson","OH","43162","740","39097","Madison","P",
"West Jersey","IL","61483","309","17175","Stark","N",
"West Jordan","UT","84081","801","49035","Salt Lake","P",
"West Jordan","UT","84084","801","49035","Salt Lake","P",
"West Jordan","UT","84088","801","49035","Salt Lake","P",
"West Junius","NY","14532","315","36069","Ontario","N",
"West Kaysville","UT","84037","801","49011","Davis","N",
"West Keansburg","NJ","07734","732","34025","Monmouth","N",
"West Kennebunk","ME","04094","207","23031","York","P","P"
"West Kill","NY","12492","518","36039","Greene","P",
"West Kingston","RI","02892","401","44009","Washington","P",
"West Lafayette","IN","47906","765","18157","Tippecanoe","P",
"West Lafayette","IN","47907","765","18157","Tippecanoe","P",
"West Lafayette","IN","47996","765","18157","Tippecanoe","P","P"
"West Lafayette","OH","43845","740","39031","Coshocton","P",
"West Lake Hills","TX","78746","512","48453","Travis","A",
"West Lakeland","MN","55082","651","27163","Washington","A",
"West Lancaster","PA","17603","717","42071","Lancaster","N",
"West Las Vegas","NM","87701","505","35047","San Miguel","N",
"West Laurens","NY","13796","607","36077","Otsego","N",
"West Lawn","PA","19609","610","42011","Berks","A",
"West Layton","UT","84041","801","49011","Davis","N",
"West Lebanon","IN","47991","765","18171","Warren","P",
"West Lebanon","NH","03784","603","33009","Grafton","P",
"West Lebanon","NY","12195","518","36021","Columbia","P","P"
"West Lebanon","PA","15783","724","42063","Indiana","P","P"
"West Lee","NY","13363","315","36065","Oneida","N",
"West Leechburg","PA","15656","724","42005","Armstrong","A",
"West Leipsic","OH","45856","419","39137","Putnam","N",
"West Leisenring","PA","15489","724","42051","Fayette","P","P"
"West Leroy","PA","17724","570","42015","Bradford","N",
"West Lexington","VA","24450","540","51678","Lexington City","N",
"West Leyden","NY","13489","315","36049","Lewis","P",
"West Liberty","IA","52776","319","19139","Muscatine","P",
"West Liberty","IL","62475","618","17079","Jasper","P",
"West Liberty","IN","47326","260","18075","Jay","N",
"West Liberty","KY","41472","606","21175","Morgan","P",
"West Liberty","OH","43357","937","39091","Logan","P",
"West Liberty","WV","26074","304","54069","Ohio","P","P"
"West Lima","WI","54639","608","55123","Vernon","A",
"West Lincoln","MS","39601","601","28085","Lincoln","N",
"West Lincoln","VT","05443","802","50001","Addison","N",
"West Linda","CA","95961","530","06115","Yuba","A",
"West Line","MO","64734","816","29037","Cass","A",
"West Linn","OR","97068","503","41005","Clackamas","P",
"West Linton","IN","47441","812","18055","Greene","N",
"West Logan","WV","25601","304","54045","Logan","A",
"West Long Branch","NJ","07764","732","34025","Monmouth","P",
"West Los Angeles","CA","90025","310","06037","Los Angeles","A",
"West Louisville","KY","42377","270","21059","Daviess","P","P"
"West Lowville","NY","13367","315","36049","Lewis","N",
"West Lynn","MA","01905","781","25009","Essex","A",
"West Magic","ID","83352","208","16063","Lincoln","A",
"West Manchester","OH","45382","937","39135","Preble","P",
"West Manchester Township","PA","17408","717","42133","York","A",
"West Mansfield","OH","43358","937","39091","Logan","P",
"West Marche","AR","72118","501","05119","Pulaski","N",
"West Marlboro","VT","05363","802","50025","Windham","A",
"West McLean","VA","22102","703","51059","Fairfax","A",
"West McLean","VA","22103","703","51059","Fairfax","P","P"
"West Mecca","OH","44410","330","39155","Trumbull","N",
"West Medford","MA","02155","781","25017","Middlesex","N",
"West Medford","MA","02156","781","25017","Middlesex","P","P"
"West Melbourne","FL","32904","321","12009","Brevard","A",
"West Melbourne","FL","32912","321","12009","Brevard","A","P"
"West Memphis","AR","72301","870","05035","Crittenden","P",
"West Memphis","AR","72303","870","05035","Crittenden","P","P"
"West Menlo Park","CA","94025","650","06081","San Mateo","A",
"West Menlo Park","CA","94026","650","06081","San Mateo","N","P"
"West Meredith","NY","13757","607","36025","Delaware","N",
"West Miami","FL","33144","305","12086","Miami-Dade","A",
"West Miami","FL","33155","305","12086","Miami-Dade","N",
"West Miami","FL","33172","305","12086","Miami-Dade","N",
"West Miami","FL","33174","305","12086","Miami-Dade","N",
"West Miami","FL","33182","305","12086","Miami-Dade","N",
"West Miami","FL","33194","305","12086","Miami-Dade","N",
"West Middlesex","PA","16159","724","42085","Mercer","P",
"West Middleton","IN","46995","765","18067","Howard","P","P"
"West Middletown","OH","45042","513","39017","Butler","N",
"West Middletown","PA","15379","724","42125","Washington","P","P"
"West Mifflin","PA","15122","412","42003","Allegheny","P",
"West Mifflin","PA","15123","412","42003","Allegheny","P",
"West Mifflin","PA","15236","412","42003","Allegheny","A",
"West Milford","NJ","07480","973","34031","Passaic","P",
"West Milford","WV","26451","304","54033","Harrison","P",
"West Milford Lakes","NJ","07480","973","34031","Passaic","N",
"West Millbury","MA","01586","508","25027","Worcester","P","P"
"West Millgrove","OH","43467","419","39173","Wood","P","P"
"West Miltmore","IL","60046","847","17097","Lake","N",
"West Milton","NY","12020","518","36091","Saratoga","N",
"West Milton","OH","45383","937","39109","Miami","P",
"West Milton","PA","17856","570","42119","Union","N",
"West Milton","PA","17886","570","42119","Union","P",
"West Milton","VT","05468","802","50007","Chittenden","N",
"West Milwaukee","WI","53214","414","55079","Milwaukee","A",
"West Milwaukee","WI","53215","414","55079","Milwaukee","A",
"West Milwaukee","WI","53219","414","55079","Milwaukee","A",
"West Mineola","TX","75773","903","48499","Wood","N",
"West Mineral","KS","66782","620","20021","Cherokee","P","P"
"West Minot","ME","04288","207","23001","Androscoggin","P","P"
"West Minster","VT","05158","802","50025","Windham","N",
"West Monocacy","PA","19518","610","42011","Berks","N",
"West Monroe","LA","71291","318","22073","Ouachita","P",
"West Monroe","LA","71292","318","22073","Ouachita","P",
"West Monroe","LA","71294","318","22073","Ouachita","P","P"
"West Monroe","NY","13167","315","36075","Oswego","P",
"West Muncie","IN","47396","765","18035","Delaware","N",
"West Mystic","CT","06388","860","09011","New London","P","P"
"West Nanticoke","PA","18634","570","42079","Luzerne","N",
